No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,pm2.5_log,week
6580,2010,10,2,3,80.0,15,16.0,1014.0,0.89,0,5,0,0,0,1,2010-10-02,4.382026634673881,5
6581,2010,10,2,4,75.0,16,16.0,1014.0,1.79,0,6,0,1,0,0,2010-10-02,4.31748811353631,5
6582,2010,10,2,5,54.0,16,16.0,1014.0,4.92,0,7,0,1,0,0,2010-10-02,3.9889840465642745,5
6583,2010,10,2,6,47.0,15,16.0,1014.0,6.71,0,8,0,1,0,0,2010-10-02,3.8501476017100584,5
6584,2010,10,2,7,51.0,15,16.0,1013.0,9.84,0,0,0,1,0,0,2010-10-02,3.9318256327243257,5
6585,2010,10,2,8,47.0,15,16.0,1013.0,12.97,0,0,0,1,0,0,2010-10-02,3.8501476017100584,5
6586,2010,10,2,9,34.0,15,18.0,1013.0,14.76,0,0,0,1,0,0,2010-10-02,3.5263605246161616,5
6587,2010,10,2,10,22.0,12,20.0,1013.0,22.81,0,0,0,1,0,0,2010-10-02,3.091042453358316,5
6588,2010,10,2,11,9.0,10,21.0,1013.0,31.75,0,0,0,1,0,0,2010-10-02,2.1972245773362196,5
6589,2010,10,2,12,11.0,10,21.0,1012.0,41.58,0,0,0,1,0,0,2010-10-02,2.3978952727983707,5
6590,2010,10,2,13,12.0,9,21.0,1012.0,51.41,0,0,0,1,0,0,2010-10-02,2.4849066497880004,5
6591,2010,10,2,14,11.0,9,21.0,1011.0,59.46,0,0,0,1,0,0,2010-10-02,2.3978952727983707,5
6592,2010,10,2,15,7.0,7,20.0,1012.0,68.4,0,0,0,1,0,0,2010-10-02,1.9459101490553132,5
6593,2010,10,2,16,3.0,7,19.0,1012.0,78.23,0,0,0,1,0,0,2010-10-02,1.0986122886681098,5
6594,2010,10,2,17,5.0,8,18.0,1012.0,87.17,0,0,0,1,0,0,2010-10-02,1.6094379124341003,5
6595,2010,10,2,18,7.0,8,17.0,1013.0,96.11,0,0,0,1,0,0,2010-10-02,1.9459101490553132,5
6596,2010,10,2,19,6.0,8,17.0,1014.0,104.16,0,0,0,1,0,0,2010-10-02,1.791759469228055,5
6597,2010,10,2,20,10.0,8,16.0,1015.0,108.18,0,0,0,1,0,0,2010-10-02,2.302585092994046,5
6598,2010,10,2,21,13.0,8,16.0,1015.0,113.1,0,0,0,1,0,0,2010-10-02,2.5649493574615367,5
6599,2010,10,2,22,16.0,9,14.0,1015.0,114.89,0,0,0,1,0,0,2010-10-02,2.772588722239781,5
6600,2010,10,2,23,12.0,8,13.0,1015.0,118.02,0,0,0,1,0,0,2010-10-02,2.4849066497880004,5
6601,2010,10,3,0,12.0,7,13.0,1015.0,122.04,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6602,2010,10,3,1,13.0,7,13.0,1015.0,125.17,0,0,0,1,0,0,2010-10-03,2.5649493574615367,6
6603,2010,10,3,2,12.0,7,14.0,1015.0,128.3,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6604,2010,10,3,3,12.0,5,14.0,1015.0,131.43,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6605,2010,10,3,4,13.0,3,15.0,1015.0,138.58,0,0,0,1,0,0,2010-10-03,2.5649493574615367,6
6606,2010,10,3,5,12.0,3,16.0,1015.0,144.39,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6607,2010,10,3,6,12.0,3,16.0,1015.0,149.31,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6608,2010,10,3,7,13.0,3,16.0,1016.0,156.46,0,0,0,1,0,0,2010-10-03,2.5649493574615367,6
6609,2010,10,3,8,10.0,2,17.0,1016.0,165.4,0,0,0,1,0,0,2010-10-03,2.302585092994046,6
6610,2010,10,3,9,12.0,0,18.0,1017.0,174.34,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6611,2010,10,3,10,13.0,0,18.0,1017.0,184.17,0,0,0,1,0,0,2010-10-03,2.5649493574615367,6
6612,2010,10,3,11,12.0,0,19.0,1017.0,193.11,0,0,0,1,0,0,2010-10-03,2.4849066497880004,6
6613,2010,10,3,12,11.0,1,21.0,1016.0,202.94,0,0,0,1,0,0,2010-10-03,2.3978952727983707,6
6614,2010,10,3,13,11.0,-1,22.0,1015.0,211.88,0,0,0,1,0,0,2010-10-03,2.3978952727983707,6
6615,2010,10,3,14,10.0,-2,23.0,1015.0,219.93,0,0,0,1,0,0,2010-10-03,2.302585092994046,6
6616,2010,10,3,15,8.0,0,23.0,1015.0,228.87,0,0,0,1,0,0,2010-10-03,2.0794415416798357,6
6617,2010,10,3,16,6.0,0,23.0,1015.0,237.81,0,0,0,1,0,0,2010-10-03,1.791759469228055,6
6618,2010,10,3,17,5.0,2,22.0,1016.0,245.86,0,0,0,1,0,0,2010-10-03,1.6094379124341003,6
6619,2010,10,3,18,6.0,2,21.0,1016.0,253.91,0,0,0,1,0,0,2010-10-03,1.791759469228055,6
6620,2010,10,3,19,8.0,2,20.0,1017.0,261.96,0,0,0,1,0,0,2010-10-03,2.0794415416798357,6
6621,2010,10,3,20,7.0,2,19.0,1018.0,269.11,0,0,0,1,0,0,2010-10-03,1.9459101490553132,6
6622,2010,10,3,21,7.0,4,13.0,1018.0,272.24,0,0,0,1,0,0,2010-10-03,1.9459101490553132,6
6623,2010,10,3,22,8.0,3,16.0,1018.0,275.37,0,0,0,1,0,0,2010-10-03,2.0794415416798357,6
6624,2010,10,3,23,7.0,4,14.0,1018.0,278.5,0,0,0,1,0,0,2010-10-03,1.9459101490553132,6
6625,2010,10,4,0,9.0,6,11.0,1018.0,3.13,0,0,1,0,0,0,2010-10-04,2.1972245773362196,0
6626,2010,10,4,1,23.0,6,11.0,1018.0,0.89,0,0,0,1,0,0,2010-10-04,3.1354942159291497,0
6627,2010,10,4,2,21.0,6,10.0,1018.0,2.68,0,0,0,1,0,0,2010-10-04,3.044522437723423,0
6628,2010,10,4,3,25.0,6,9.0,1018.0,6.7,0,0,0,1,0,0,2010-10-04,3.2188758248682006,0
6629,2010,10,4,4,22.0,6,9.0,1018.0,9.83,0,0,0,1,0,0,2010-10-04,3.091042453358316,0
6630,2010,10,4,5,14.0,5,9.0,1019.0,11.62,0,0,0,1,0,0,2010-10-04,2.6390573296152584,0
6631,2010,10,4,6,22.0,6,9.0,1019.0,13.41,0,0,0,1,0,0,2010-10-04,3.091042453358316,0
6632,2010,10,4,7,27.0,7,9.0,1020.0,15.2,0,0,0,1,0,0,2010-10-04,3.295836866004329,0
6633,2010,10,4,8,22.0,6,14.0,1020.0,1.79,0,0,1,0,0,0,2010-10-04,3.091042453358316,0
6634,2010,10,4,9,14.0,5,17.0,1020.0,4.92,0,0,1,0,0,0,2010-10-04,2.6390573296152584,0
6635,2010,10,4,10,19.0,4,19.0,1020.0,0.89,0,0,0,0,0,1,2010-10-04,2.9444389791664403,0
6636,2010,10,4,11,15.0,5,20.0,1020.0,1.78,0,0,0,0,0,1,2010-10-04,2.70805020110221,0
6637,2010,10,4,12,17.0,5,22.0,1019.0,3.57,0,0,0,0,0,1,2010-10-04,2.833213344056216,0
6638,2010,10,4,13,21.0,6,23.0,1017.0,4.46,0,0,0,0,0,1,2010-10-04,3.044522437723423,0
6639,2010,10,4,14,24.0,6,23.0,1017.0,1.79,0,0,0,0,1,0,2010-10-04,3.1780538303479458,0
6640,2010,10,4,15,24.0,6,23.0,1016.0,4.92,0,0,0,0,1,0,2010-10-04,3.1780538303479458,0
6641,2010,10,4,16,26.0,7,23.0,1016.0,8.05,0,0,0,0,1,0,2010-10-04,3.258096538021482,0
6642,2010,10,4,17,24.0,8,22.0,1015.0,11.18,0,0,0,0,1,0,2010-10-04,3.1780538303479458,0
6643,2010,10,4,18,25.0,8,20.0,1015.0,14.31,0,0,0,0,1,0,2010-10-04,3.2188758248682006,0
6644,2010,10,4,19,27.0,10,17.0,1016.0,0.89,0,0,0,0,0,1,2010-10-04,3.295836866004329,0
6645,2010,10,4,20,38.0,11,14.0,1016.0,0.89,0,0,0,0,1,0,2010-10-04,3.6375861597263857,0
6646,2010,10,4,21,47.0,10,13.0,1017.0,0.89,0,0,0,0,0,1,2010-10-04,3.8501476017100584,0
6647,2010,10,4,22,41.0,11,13.0,1017.0,0.89,0,0,0,0,1,0,2010-10-04,3.713572066704308,0
6648,2010,10,4,23,42.0,10,13.0,1016.0,1.78,0,0,0,0,1,0,2010-10-04,3.7376696182833684,0
6649,2010,10,5,0,85.0,9,12.0,1016.0,0.89,0,0,0,0,0,1,2010-10-05,4.442651256490317,1
6650,2010,10,5,1,88.0,10,11.0,1016.0,0.89,0,0,1,0,0,0,2010-10-05,4.477336814478207,1
6651,2010,10,5,2,90.0,8,9.0,1016.0,1.79,0,0,0,1,0,0,2010-10-05,4.499809670330265,1
6652,2010,10,5,3,73.0,8,9.0,1016.0,1.79,0,0,1,0,0,0,2010-10-05,4.290459441148391,1
6653,2010,10,5,4,57.0,9,10.0,1016.0,1.79,0,0,0,1,0,0,2010-10-05,4.04305126783455,1
6654,2010,10,5,5,50.0,8,9.0,1016.0,4.92,0,0,0,1,0,0,2010-10-05,3.912023005428146,1
6655,2010,10,5,6,43.0,8,10.0,1016.0,8.05,0,0,0,1,0,0,2010-10-05,3.7612001156935624,1
6656,2010,10,5,7,52.0,9,10.0,1016.0,9.84,0,0,0,1,0,0,2010-10-05,3.9512437185814275,1
6657,2010,10,5,8,52.0,11,14.0,1016.0,12.97,0,0,0,1,0,0,2010-10-05,3.9512437185814275,1
6658,2010,10,5,9,31.0,10,17.0,1016.0,1.79,0,0,1,0,0,0,2010-10-05,3.4339872044851463,1
6659,2010,10,5,10,38.0,10,19.0,1016.0,1.79,0,0,0,1,0,0,2010-10-05,3.6375861597263857,1
6660,2010,10,5,11,44.0,10,21.0,1015.0,3.58,0,0,0,1,0,0,2010-10-05,3.784189633918261,1
6661,2010,10,5,12,39.0,9,23.0,1014.0,0.89,0,0,0,0,0,1,2010-10-05,3.6635616461296463,1
6662,2010,10,5,13,43.0,9,25.0,1013.0,1.78,0,0,0,0,0,1,2010-10-05,3.7612001156935624,1
6663,2010,10,5,14,55.0,10,26.0,1013.0,3.13,0,0,0,0,1,0,2010-10-05,4.007333185232471,1
6664,2010,10,5,15,56.0,10,26.0,1012.0,7.15,0,0,0,0,1,0,2010-10-05,4.02535169073515,1
6665,2010,10,5,16,60.0,11,25.0,1012.0,10.28,0,0,0,0,1,0,2010-10-05,4.0943445622221,1
6666,2010,10,5,17,72.0,12,24.0,1011.0,12.07,0,0,0,0,1,0,2010-10-05,4.276666119016055,1
6667,2010,10,5,18,80.0,13,20.0,1012.0,13.86,0,0,0,0,1,0,2010-10-05,4.382026634673881,1
6668,2010,10,5,19,99.0,13,18.0,1012.0,0.89,0,0,0,0,0,1,2010-10-05,4.59511985013459,1
6669,2010,10,5,20,133.0,14,16.0,1013.0,1.78,0,0,0,0,0,1,2010-10-05,4.890349128221754,1
6670,2010,10,5,21,166.0,13,15.0,1013.0,2.67,0,0,0,0,0,1,2010-10-05,5.111987788356544,1
6671,2010,10,5,22,152.0,13,16.0,1013.0,1.79,0,0,0,0,1,0,2010-10-05,5.0238805208462765,1
6672,2010,10,5,23,192.0,13,14.0,1014.0,0.89,0,0,0,0,0,1,2010-10-05,5.2574953720277815,1
6673,2010,10,6,0,206.0,11,13.0,1014.0,0.89,0,0,1,0,0,0,2010-10-06,5.327876168789581,2
6674,2010,10,6,1,260.0,12,13.0,1014.0,0.89,0,0,0,0,0,1,2010-10-06,5.560681631015528,2
6675,2010,10,6,2,217.0,12,12.0,1014.0,0.89,0,0,1,0,0,0,2010-10-06,5.37989735354046,2
6676,2010,10,6,3,170.0,12,12.0,1014.0,0.89,0,0,0,0,0,1,2010-10-06,5.135798437050262,2
6677,2010,10,6,4,151.0,11,12.0,1013.0,1.79,0,0,0,1,0,0,2010-10-06,5.017279836814924,2
6678,2010,10,6,5,136.0,11,12.0,1014.0,0.89,0,0,0,0,0,1,2010-10-06,4.912654885736052,2
6679,2010,10,6,6,115.0,10,11.0,1014.0,0.89,0,0,0,1,0,0,2010-10-06,4.74493212836325,2
6680,2010,10,6,7,144.0,11,11.0,1014.0,2.68,0,0,0,1,0,0,2010-10-06,4.969813299576001,2
6681,2010,10,6,8,154.0,13,14.0,1015.0,4.47,0,0,0,1,0,0,2010-10-06,5.0369526024136295,2
6682,2010,10,6,9,198.0,14,17.0,1014.0,0.89,0,0,0,0,0,1,2010-10-06,5.288267030694535,2
6683,2010,10,6,10,252.0,13,19.0,1014.0,1.78,0,0,0,0,0,1,2010-10-06,5.529429087511423,2
6684,2010,10,6,11,263.0,13,22.0,1014.0,2.67,0,0,0,0,0,1,2010-10-06,5.572154032177765,2
6685,2010,10,6,12,243.0,13,23.0,1013.0,3.56,0,0,0,0,0,1,2010-10-06,5.493061443340548,2
6686,2010,10,6,13,217.0,14,24.0,1013.0,1.79,0,0,0,0,1,0,2010-10-06,5.37989735354046,2
6687,2010,10,6,14,256.0,14,25.0,1012.0,4.92,0,0,0,0,1,0,2010-10-06,5.545177444479562,2
6688,2010,10,6,15,284.0,14,25.0,1012.0,8.05,0,0,0,0,1,0,2010-10-06,5.648974238161206,2
6689,2010,10,6,16,252.0,15,24.0,1012.0,11.18,0,0,0,0,1,0,2010-10-06,5.529429087511423,2
6690,2010,10,6,17,264.0,15,22.0,1012.0,12.97,0,0,0,0,1,0,2010-10-06,5.575949103146316,2
6691,2010,10,6,18,320.0,16,19.0,1012.0,14.76,0,0,0,0,1,0,2010-10-06,5.768320995793772,2
6692,2010,10,6,19,372.0,15,17.0,1013.0,0.89,0,0,1,0,0,0,2010-10-06,5.918893854273146,2
6693,2010,10,6,20,435.0,16,16.0,1014.0,0.89,0,0,0,0,0,1,2010-10-06,6.075346031088684,2
6694,2010,10,6,21,503.0,14,15.0,1014.0,0.89,0,0,0,0,1,0,2010-10-06,6.220590170099739,2
6695,2010,10,6,22,534.0,15,15.0,1014.0,0.89,0,0,1,0,0,0,2010-10-06,6.280395838960195,2
6696,2010,10,6,23,506.0,15,15.0,1014.0,1.78,0,0,1,0,0,0,2010-10-06,6.226536669287466,2
6697,2010,10,7,0,505.0,14,15.0,1015.0,2.67,0,0,1,0,0,0,2010-10-07,6.22455842927536,3
6698,2010,10,7,1,465.0,13,14.0,1015.0,0.89,0,0,0,0,0,1,2010-10-07,6.142037405587356,3
6699,2010,10,7,2,468.0,13,13.0,1015.0,0.89,0,0,1,0,0,0,2010-10-07,6.148468295917647,3
6700,2010,10,7,3,449.0,12,13.0,1014.0,1.78,0,0,1,0,0,0,2010-10-07,6.1070228877422545,3
6701,2010,10,7,4,418.0,12,12.0,1014.0,0.89,0,0,0,0,0,1,2010-10-07,6.035481432524756,3
6702,2010,10,7,5,405.0,12,13.0,1015.0,1.78,0,0,0,0,0,1,2010-10-07,6.003887067106539,3
6703,2010,10,7,6,374.0,12,12.0,1015.0,0.89,0,0,1,0,0,0,2010-10-07,5.924255797414532,3
6704,2010,10,7,7,388.0,12,13.0,1016.0,1.78,0,0,1,0,0,0,2010-10-07,5.961005339623274,3
6705,2010,10,7,8,384.0,14,15.0,1016.0,0.89,0,0,0,0,0,1,2010-10-07,5.950642552587727,3
6706,2010,10,7,9,384.0,14,16.0,1017.0,1.79,0,0,1,0,0,0,2010-10-07,5.950642552587727,3
6707,2010,10,7,10,381.0,15,18.0,1017.0,0.89,0,0,0,0,0,1,2010-10-07,5.942799375126701,3
6708,2010,10,7,11,359.0,13,20.0,1017.0,1.79,0,0,0,0,1,0,2010-10-07,5.883322388488279,3
6709,2010,10,7,12,369.0,13,21.0,1016.0,0.89,0,0,0,0,0,1,2010-10-07,5.910796644040527,3
6710,2010,10,7,13,355.0,13,22.0,1015.0,1.79,0,0,0,0,1,0,2010-10-07,5.872117789475416,3
6711,2010,10,7,14,348.0,13,22.0,1015.0,4.92,0,0,0,0,1,0,2010-10-07,5.8522024797744745,3
6712,2010,10,7,15,344.0,13,23.0,1015.0,8.05,0,0,0,0,1,0,2010-10-07,5.840641657373398,3
6713,2010,10,7,16,330.0,13,23.0,1015.0,11.18,0,0,0,0,1,0,2010-10-07,5.799092654460526,3
6714,2010,10,7,17,279.0,14,22.0,1015.0,12.07,0,0,0,0,1,0,2010-10-07,5.631211781821365,3
6715,2010,10,7,18,252.0,15,18.0,1015.0,0.89,0,0,0,0,0,1,2010-10-07,5.529429087511423,3
6716,2010,10,7,19,287.0,15,17.0,1016.0,1.34,0,0,0,0,0,1,2010-10-07,5.659482215759621,3
6717,2010,10,7,20,327.0,14,16.0,1016.0,0.89,0,0,0,0,1,0,2010-10-07,5.7899601708972535,3
6718,2010,10,7,21,365.0,14,15.0,1016.0,1.78,0,0,0,0,1,0,2010-10-07,5.8998973535824915,3
6719,2010,10,7,22,391.0,14,14.0,1017.0,0.89,0,0,1,0,0,0,2010-10-07,5.968707559985366,3
6720,2010,10,7,23,423.0,14,14.0,1017.0,0.89,0,0,0,0,0,1,2010-10-07,6.0473721790462776,3
6721,2010,10,8,0,429.0,14,14.0,1017.0,0.89,0,0,1,0,0,0,2010-10-08,6.061456918928017,4
6722,2010,10,8,1,439.0,13,14.0,1016.0,0.89,0,0,0,0,0,1,2010-10-08,6.0844994130751715,4
6723,2010,10,8,2,458.0,11,12.0,1016.0,0.89,0,0,1,0,0,0,2010-10-08,6.126869184114185,4
6724,2010,10,8,3,436.0,12,12.0,1016.0,0.45,0,0,0,0,0,1,2010-10-08,6.077642243349034,4
6725,2010,10,8,4,431.0,12,12.0,1016.0,0.89,0,0,0,1,0,0,2010-10-08,6.066108090103747,4
6726,2010,10,8,5,408.0,11,11.0,1016.0,0.89,0,0,0,0,0,1,2010-10-08,6.0112671744041615,4
6727,2010,10,8,6,387.0,11,11.0,1016.0,1.34,0,0,0,0,0,1,2010-10-08,5.958424693029782,4
6728,2010,10,8,7,349.0,13,12.0,1016.0,0.89,0,0,0,1,0,0,2010-10-08,5.855071922202427,4
6729,2010,10,8,8,332.0,13,13.0,1017.0,0.89,0,0,1,0,0,0,2010-10-08,5.805134968916488,4
6730,2010,10,8,9,348.0,14,15.0,1017.0,2.68,0,0,1,0,0,0,2010-10-08,5.8522024797744745,4
6731,2010,10,8,10,350.0,15,17.0,1017.0,0.89,0,0,0,0,0,1,2010-10-08,5.857933154483459,4
6732,2010,10,8,11,344.0,15,19.0,1016.0,1.78,0,0,0,0,0,1,2010-10-08,5.840641657373398,4
6733,2010,10,8,12,369.0,15,20.0,1016.0,1.79,0,0,0,0,1,0,2010-10-08,5.910796644040527,4
6734,2010,10,8,13,406.0,14,22.0,1015.0,3.58,0,0,0,0,1,0,2010-10-08,6.0063531596017325,4
6735,2010,10,8,14,422.0,14,23.0,1014.0,5.37,0,0,0,0,1,0,2010-10-08,6.045005314036012,4
6736,2010,10,8,15,310.0,12,24.0,1013.0,7.16,0,0,0,0,1,0,2010-10-08,5.736572297479192,4
6737,2010,10,8,16,175.0,10,24.0,1013.0,11.18,0,0,0,0,1,0,2010-10-08,5.1647859739235145,4
6738,2010,10,8,17,253.0,12,21.0,1013.0,12.97,0,0,0,0,1,0,2010-10-08,5.53338948872752,4
6739,2010,10,8,18,263.0,13,18.0,1013.0,0.89,0,0,0,0,0,1,2010-10-08,5.572154032177765,4
6740,2010,10,8,19,223.0,13,16.0,1013.0,1.78,0,0,0,0,0,1,2010-10-08,5.407171771460119,4
6741,2010,10,8,20,400.0,13,14.0,1013.0,0.89,0,0,1,0,0,0,2010-10-08,5.991464547107982,4
6742,2010,10,8,21,470.0,13,14.0,1013.0,0.89,0,0,0,0,0,1,2010-10-08,6.152732694704104,4
6743,2010,10,8,22,459.0,13,14.0,1013.0,1.78,0,0,0,0,0,1,2010-10-08,6.129050210060545,4
6744,2010,10,8,23,378.0,13,14.0,1013.0,1.79,0,0,0,0,1,0,2010-10-08,5.934894195619588,4
6745,2010,10,9,0,290.0,13,14.0,1013.0,2.68,0,0,0,0,1,0,2010-10-09,5.66988092298052,5
6746,2010,10,9,1,290.0,12,13.0,1013.0,3.57,0,0,0,0,1,0,2010-10-09,5.66988092298052,5
6747,2010,10,9,2,287.0,11,12.0,1013.0,4.46,0,0,0,0,1,0,2010-10-09,5.659482215759621,5
6748,2010,10,9,3,283.0,12,12.0,1012.0,0.89,0,0,0,0,0,1,2010-10-09,5.645446897643238,5
6749,2010,10,9,4,283.0,11,12.0,1012.0,1.78,0,0,0,0,0,1,2010-10-09,5.645446897643238,5
6750,2010,10,9,5,337.0,11,12.0,1012.0,2.67,0,0,0,0,0,1,2010-10-09,5.820082930352362,5
6751,2010,10,9,6,329.0,11,11.0,1012.0,3.12,0,0,0,0,0,1,2010-10-09,5.796057750765372,5
6752,2010,10,9,7,311.0,10,11.0,1012.0,0.89,0,0,0,1,0,0,2010-10-09,5.739792912179234,5
6753,2010,10,9,8,318.0,12,13.0,1012.0,0.89,0,0,1,0,0,0,2010-10-09,5.762051382780177,5
6754,2010,10,9,9,335.0,12,14.0,1012.0,0.89,0,0,0,0,0,1,2010-10-09,5.814130531825066,5
6755,2010,10,9,10,324.0,12,16.0,1012.0,1.78,0,0,0,0,0,1,2010-10-09,5.780743515792329,5
6756,2010,10,9,11,307.0,13,17.0,1011.0,2.67,0,0,0,0,0,1,2010-10-09,5.726847747587197,5
6757,2010,10,9,12,323.0,13,19.0,1011.0,3.56,0,0,0,0,0,1,2010-10-09,5.777652323222656,5
6758,2010,10,9,13,350.0,13,20.0,1010.0,1.79,0,0,0,0,1,0,2010-10-09,5.857933154483459,5
6759,2010,10,9,14,374.0,14,20.0,1009.0,3.58,0,0,0,0,1,0,2010-10-09,5.924255797414532,5
6760,2010,10,9,15,396.0,14,21.0,1009.0,5.37,0,0,0,0,1,0,2010-10-09,5.981414211254481,5
6761,2010,10,9,16,435.0,14,21.0,1008.0,0.89,0,0,0,0,0,1,2010-10-09,6.075346031088684,5
6762,2010,10,9,17,412.0,15,20.0,1008.0,0.89,0,0,0,0,1,0,2010-10-09,6.021023349349527,5
6763,2010,10,9,18,449.0,14,17.0,1009.0,0.89,0,0,1,0,0,0,2010-10-09,6.1070228877422545,5
6764,2010,10,9,19,429.0,14,16.0,1009.0,1.79,0,0,0,1,0,0,2010-10-09,6.061456918928017,5
6765,2010,10,9,20,411.0,14,15.0,1010.0,2.68,0,0,0,1,0,0,2010-10-09,6.018593214496234,5
6766,2010,10,9,21,430.0,13,14.0,1010.0,0.89,0,0,1,0,0,0,2010-10-09,6.063785208687608,5
6767,2010,10,9,22,431.0,13,14.0,1010.0,1.78,0,0,1,0,0,0,2010-10-09,6.066108090103747,5
6768,2010,10,9,23,440.0,13,14.0,1010.0,2.67,0,0,1,0,0,0,2010-10-09,6.0867747269123065,5
6769,2010,10,10,0,434.0,13,13.0,1010.0,3.56,0,0,1,0,0,0,2010-10-10,6.073044534100405,6
6770,2010,10,10,1,438.0,12,12.0,1010.0,4.45,0,0,1,0,0,0,2010-10-10,6.082218910376446,6
6771,2010,10,10,2,416.0,12,13.0,1011.0,0.89,0,0,0,1,0,0,2010-10-10,6.030685260261263,6
6772,2010,10,10,3,417.0,12,13.0,1010.0,0.89,0,0,1,0,0,0,2010-10-10,6.0330862217988015,6
6773,2010,10,10,4,394.0,12,12.0,1010.0,0.89,0,0,0,0,0,1,2010-10-10,5.976350909297934,6
6774,2010,10,10,5,380.0,12,12.0,1011.0,0.89,0,0,1,0,0,0,2010-10-10,5.940171252720432,6
6775,2010,10,10,6,376.0,12,12.0,1011.0,0.89,0,0,0,0,1,0,2010-10-10,5.929589143389895,6
6776,2010,10,10,7,385.0,13,13.0,1011.0,0.89,0,0,0,0,0,1,2010-10-10,5.953243334287785,6
6777,2010,10,10,8,383.0,13,14.0,1012.0,0.89,0,0,1,0,0,0,2010-10-10,5.948034989180646,6
6778,2010,10,10,9,397.0,14,15.0,1012.0,0.89,0,0,0,0,1,0,2010-10-10,5.983936280687191,6
6779,2010,10,10,10,392.0,14,16.0,1013.0,0.89,0,0,0,0,0,1,2010-10-10,5.971261839790462,6
6780,2010,10,10,11,408.0,15,17.0,1012.0,1.79,0,0,0,0,1,0,2010-10-10,6.0112671744041615,6
6781,2010,10,10,12,428.0,15,18.0,1011.0,3.58,0,0,0,0,1,0,2010-10-10,6.059123195581797,6
6782,2010,10,10,13,420.0,14,18.0,1011.0,5.37,0,0,0,0,1,0,2010-10-10,6.040254711277414,6
6783,2010,10,10,14,399.0,14,19.0,1010.0,0.89,0,0,0,0,0,1,2010-10-10,5.988961416889864,6
6784,2010,10,10,15,391.0,15,18.0,1010.0,1.34,0,1,0,0,0,1,2010-10-10,5.968707559985366,6
6785,2010,10,10,16,393.0,16,17.0,1010.0,1.79,0,2,0,0,0,1,2010-10-10,5.973809611869261,6
6786,2010,10,10,17,415.0,16,17.0,1011.0,3.13,0,3,0,0,1,0,2010-10-10,6.028278520230698,6
6787,2010,10,10,18,395.0,16,16.0,1011.0,0.89,0,4,1,0,0,0,2010-10-10,5.978885764901122,6
6788,2010,10,10,19,420.0,16,16.0,1011.0,1.79,0,5,0,0,1,0,2010-10-10,6.040254711277414,6
6789,2010,10,10,20,414.0,16,17.0,1011.0,0.89,0,0,0,0,0,1,2010-10-10,6.025865973825314,6
6790,2010,10,10,21,394.0,16,17.0,1012.0,3.13,0,1,0,0,1,0,2010-10-10,5.976350909297934,6
6791,2010,10,10,22,348.0,15,16.0,1012.0,7.15,0,2,0,1,0,0,2010-10-10,5.8522024797744745,6
6792,2010,10,10,23,74.0,13,15.0,1013.0,12.07,0,4,0,1,0,0,2010-10-10,4.30406509320417,6
6793,2010,10,11,0,32.0,12,14.0,1013.0,17.88,0,5,0,1,0,0,2010-10-11,3.4657359027997265,0
6794,2010,10,11,1,17.0,12,13.0,1014.0,23.69,0,6,0,1,0,0,2010-10-11,2.833213344056216,0
6795,2010,10,11,2,6.0,11,13.0,1013.0,27.71,0,7,0,1,0,0,2010-10-11,1.791759469228055,0
6796,2010,10,11,3,5.0,11,13.0,1013.0,32.63,0,0,0,1,0,0,2010-10-11,1.6094379124341003,0
6797,2010,10,11,4,4.0,9,14.0,1013.0,38.44,0,0,0,1,0,0,2010-10-11,1.3862943611198906,0
6798,2010,10,11,5,6.0,7,14.0,1014.0,45.59,0,0,0,1,0,0,2010-10-11,1.791759469228055,0
6799,2010,10,11,6,8.0,7,11.0,1015.0,48.72,0,0,0,1,0,0,2010-10-11,2.0794415416798357,0
6800,2010,10,11,7,16.0,8,12.0,1016.0,50.51,0,0,0,1,0,0,2010-10-11,2.772588722239781,0
6801,2010,10,11,8,2.0,8,14.0,1017.0,3.13,0,0,1,0,0,0,2010-10-11,0.6931471805599453,0
6802,2010,10,11,9,4.0,8,15.0,1018.0,8.05,0,0,1,0,0,0,2010-10-11,1.3862943611198906,0
6803,2010,10,11,10,7.0,7,16.0,1018.0,12.07,0,0,1,0,0,0,2010-10-11,1.9459101490553132,0
6804,2010,10,11,11,5.0,6,17.0,1018.0,16.99,0,0,1,0,0,0,2010-10-11,1.6094379124341003,0
6805,2010,10,11,12,4.0,5,18.0,1018.0,4.92,0,0,0,1,0,0,2010-10-11,1.3862943611198906,0
6806,2010,10,11,13,7.0,6,18.0,1018.0,4.02,0,0,1,0,0,0,2010-10-11,1.9459101490553132,0
6807,2010,10,11,14,7.0,5,19.0,1018.0,8.04,0,0,1,0,0,0,2010-10-11,1.9459101490553132,0
6808,2010,10,11,15,7.0,5,19.0,1018.0,11.17,0,0,1,0,0,0,2010-10-11,1.9459101490553132,0
6809,2010,10,11,16,10.0,6,19.0,1019.0,15.19,0,0,1,0,0,0,2010-10-11,2.302585092994046,0
